inbound_date,delivery_note_id,product_id,received_qty,rejected_qty,rejected_reason
2022-11-09,364381,469834,1973,0,
2024-03-21,510773,706256,1843,0,
2022-12-19,111484,393171,1903,0,
2022-03-31,688169,257075,729,6,Regulatory issue
2022-01-31,603533,963990,861,0,
2023-10-22,963861,900838,1057,31,Regulatory issue
2024-02-12,127159,420100,1458,0,
2023-08-20,823340,588274,640,0,
2024-05-09,115462,167042,1996,0,
2023-05-28,883378,869681,1578,0,
2022-05-29,223733,147007,2119,0,
2024-06-21,416116,277336,583,0,
2022-02-09,481166,313325,220,0,
2024-04-08,806412,720919,681,23,Regulatory issue
2022-03-22,756210,181354,1183,0,
2023-07-01,673204,721043,2067,0,
2023-12-30,530362,542654,1688,0,
2023-05-10,863915,686853,300,0,
2024-12-14,706109,494215,453,0,
2022-07-06,163908,626456,193,0,
2022-05-02,973974,832216,347,0,
2022-09-18,366802,262139,1200,3,Quality Issue
2024-05-19,759922,582530,2027,0,
2022-04-29,282425,938009,491,0,
2022-11-02,223883,743491,1027,0,
2022-08-21,789064,683225,1067,0,
2023-09-08,693632,368560,910,0,
2024-03-21,145948,586027,526,0,
2024-12-08,140437,539633,2348,0,
2022-04-06,724492,940812,168,0,
2024-10-27,465510,465152,2465,17,Quality Issue
2022-11-15,644418,810523,1601,0,
2024-09-11,173413,448995,633,13,Regulatory issue
2023-12-23,689021,708534,1783,0,
2023-06-12,664812,679022,1237,0,
2022-09-12,517701,955995,2229,0,
2024-07-28,895163,685835,844,0,
2022-08-05,315345,202739,407,0,
2022-11-06,879604,891616,449,0,
2023-07-08,409339,917415,895,0,
2022-12-29,282425,938009,966,0,
2022-06-23,915028,187536,1611,0,
2022-12-28,533143,424805,1970,0,
2024-12-23,701608,209915,1364,0,
2022-05-20,196907,993757,961,0,
2022-04-23,672982,682838,2231,0,
2022-12-31,545964,209334,1276,40,Quality Issue
2024-01-27,948886,173198,519,19,Regulatory issue
2022-05-26,928527,862104,650,0,
2024-11-17,590231,840938,1843,0,
2023-10-21,331329,262379,2194,108,Regulatory issue
2024-09-18,231661,266952,2127,0,
2023-03-15,518894,195420,2450,0,
2024-10-07,390237,533717,973,0,
2024-10-27,324271,803548,2355,0,
2024-05-09,901036,551699,1878,0,
2024-12-01,194265,803686,631,0,
2024-10-29,971603,401985,1242,0,
2022-02-14,670714,399703,628,0,
2022-05-03,676838,576932,1173,0,
2023-03-31,480389,360235,1212,0,
2023-09-12,918041,331013,1635,0,
2023-11-18,225157,251344,1624,0,
2023-05-16,398563,338467,2302,0,
2022-07-31,707403,737329,2458,0,
2022-10-19,470326,949310,1770,0,
2023-04-10,411105,566472,1812,0,
2022-02-01,832761,293939,903,0,
2023-07-12,249986,447400,1477,0,
2023-10-28,938652,563669,668,20,Regulatory issue
2024-03-26,930750,197637,1776,0,
2023-04-03,562302,680105,1512,0,
2022-08-01,373826,721538,1094,0,
2023-01-26,788175,360743,193,0,
2022-05-14,246837,162767,819,0,
2024-01-16,711547,832738,251,0,
2022-12-06,181779,478486,1476,0,
2024-12-01,956257,568380,882,0,
2024-11-18,182243,490915,1289,2,Quality Issue
2022-10-25,782333,659964,547,0,
2023-09-07,246273,186200,2450,0,
2022-12-12,870497,778840,1343,0,
2024-11-17,822816,299666,1536,0,
2023-09-07,784164,211702,1521,0,
2023-12-08,883003,706767,380,0,
2024-07-13,127159,420100,1191,0,
2024-05-16,677956,766627,1718,0,
2024-09-08,703423,782568,393,6,Regulatory issue
2024-08-15,310583,332104,2494,36,Regulatory issue
2024-09-07,167610,782385,1482,0,
2022-02-05,671253,551623,513,0,
2023-09-09,613112,841129,2447,0,
2024-08-01,677956,766627,1140,0,
2022-10-06,398563,338467,1897,0,
2024-12-25,212368,188885,1736,60,Quality Issue
2022-12-18,466626,171553,153,0,
2024-09-28,723910,399283,1812,0,
2022-01-05,349393,234747,1401,0,
2022-11-23,893640,547063,2274,0,
2024-02-20,106600,835299,742,0,
2022-04-24,322169,318200,325,0,
2022-06-14,296914,200659,2159,0,
2024-03-13,252166,757386,598,0,
2022-06-23,981039,116248,1377,0,
2023-05-04,994400,963044,1831,0,
2022-11-18,391920,431346,1037,38,Quality Issue
2022-10-03,686136,912431,1651,51,Regulatory issue
2022-07-02,173435,667444,212,0,
2022-05-14,880061,255391,150,0,
2024-12-02,386723,738584,1859,0,
2022-04-01,909464,400536,145,0,
2024-03-01,688169,257075,980,0,
2022-12-04,145471,476035,403,0,
2024-02-01,877939,940002,1873,0,
2023-01-16,127294,606313,1310,0,
2023-03-23,138435,877922,1056,42,Regulatory issue
2023-01-14,729542,542632,953,0,
2024-05-16,759907,598283,1269,0,
2023-06-04,408259,790293,484,0,
2024-03-29,557321,700041,2184,0,
2023-09-12,793448,325883,348,0,
2023-02-01,194265,803686,1291,0,
2022-01-26,359454,306520,1378,0,
2024-09-24,318398,229367,2418,0,
2023-01-28,326756,456962,371,0,
2023-06-12,661198,130482,2263,0,
2023-08-27,389266,839940,1374,0,
2023-12-31,544230,203333,1020,0,
2024-11-17,639060,248610,200,0,
2022-12-16,460375,255596,2397,0,
2024-08-11,710414,781158,1334,0,
2023-03-18,182243,490915,1662,0,
2024-04-30,574443,709603,2362,0,
2022-09-23,638940,846480,1368,0,
2024-06-07,325310,758566,2424,0,
2023-11-16,306625,720404,880,28,Regulatory issue
2023-10-28,191666,866844,580,0,
2024-02-11,361823,121512,845,0,
2024-11-27,703423,782568,1035,0,
2024-08-04,940586,283085,1335,0,
2023-04-21,182243,490915,1622,0,
2023-05-03,356203,767135,2388,0,
2024-10-26,583019,695171,1178,0,
2022-10-08,217830,563206,1729,0,
2022-09-07,649216,906524,2326,0,
2024-10-30,831985,247186,1779,0,
2022-07-25,470652,655629,378,0,
2022-01-22,789960,375257,1296,0,
2022-01-20,988979,126267,1262,0,
2022-01-27,120664,845459,2466,0,
2023-04-01,718888,938845,790,0,
2022-07-19,904668,656716,2165,0,
2022-06-01,707403,737329,2471,0,
2024-10-29,644418,810523,1944,0,
2022-01-18,392579,172323,2404,0,
2023-06-08,173413,448995,1825,0,
2022-06-18,526192,322995,2498,0,
2023-02-26,809941,712933,1466,0,
2024-12-23,394438,173474,1926,0,
2024-04-17,883193,895998,2062,0,
2023-07-31,454217,953092,1648,0,
2022-03-12,822055,372529,104,0,
2023-09-24,282217,812169,2140,0,
2023-07-18,819329,557261,1664,0,
2022-02-22,290566,740835,2330,0,
2023-08-27,616161,174257,1797,0,
2024-05-01,137193,551571,2119,0,
2022-06-26,825725,850499,2272,0,
2022-01-19,406692,508755,1969,0,
2024-02-08,265732,231832,1052,46,Quality Issue
2023-11-09,646631,116721,434,0,
2022-10-24,324967,247192,1806,0,
2023-06-24,460375,255596,1641,4,Quality Issue
2024-01-23,439815,123419,796,0,
2024-10-08,114617,765440,1169,0,
2022-04-22,564168,982035,1670,0,
2022-02-09,586097,469613,2280,0,
2024-11-15,868365,495972,2044,0,
2023-11-02,281467,565187,759,0,
2022-08-01,454866,596864,1020,0,
2024-06-14,973974,832216,1297,0,
2024-07-03,220481,977674,1242,0,
2022-08-04,863915,686853,2498,0,
2022-01-07,670714,399703,1208,0,
2024-02-22,593628,987868,1864,0,
2024-04-27,881958,671414,174,0,
2023-11-13,980515,581829,2498,0,
2024-02-24,252166,757386,557,20,Regulatory issue
2023-09-23,959197,675369,1621,0,
2023-01-21,460280,921117,430,0,
2022-07-22,498740,788622,2449,0,
2024-09-30,790957,219124,855,0,
2023-08-26,354701,839742,1078,0,
2024-07-03,672884,737107,306,0,
2023-11-29,713505,468928,496,0,
2024-01-13,454573,551418,1109,0,
2023-01-19,464239,830849,1766,0,
2023-03-22,760237,254537,2139,0,
2022-03-12,943883,604662,1947,0,
2023-01-18,266096,242207,944,0,
2024-09-09,228322,858316,678,0,
2024-05-05,452573,430556,1508,0,
2022-03-02,863915,686853,2488,0,
2024-07-18,959235,204945,623,0,
2024-03-17,515556,838349,1937,0,
2024-02-13,760237,254537,2008,0,
2024-09-16,593628,987868,121,0,
2023-02-14,637155,713947,2293,72,Regulatory issue
2023-09-07,112424,690495,2184,0,
2024-01-10,123830,231289,447,0,
2024-10-05,234473,393806,1460,0,
2024-09-16,902707,400443,316,0,
2024-05-10,475669,413495,384,0,
2022-06-29,584462,609852,1465,0,
2023-11-10,239370,740702,268,0,
2022-05-20,675965,487193,1924,0,
2024-12-28,187696,793417,1099,0,
2023-06-19,883378,869681,1996,0,
2022-08-28,710400,380158,535,0,
2022-10-01,567070,790966,310,0,
2022-10-30,498740,788622,1876,0,
2023-02-02,736112,167757,111,0,
2024-04-25,722652,833412,1750,0,
2022-09-18,366802,262139,2139,0,
2023-08-24,663921,654295,679,0,
2024-01-06,252000,111708,1805,12,Quality Issue
2024-02-20,608135,580640,386,2,Regulatory issue
2024-07-29,649162,168474,1165,0,
2024-10-02,827199,365762,816,0,
2022-06-25,695532,980428,1460,0,
2023-12-01,324271,803548,258,0,
2023-07-23,468362,942983,2113,0,
2022-10-13,626335,518340,2062,0,
2022-09-06,520355,260490,2500,0,
2023-09-22,386723,738584,1773,0,
2022-12-17,479462,635483,1301,0,
2023-11-11,475669,413495,1398,0,
2023-09-29,562302,680105,2237,0,
2024-12-26,196875,534059,1519,0,
2022-11-03,241015,160219,1205,0,
2022-04-02,994400,963044,158,5,Quality Issue
2023-07-11,157732,415020,2028,0,
2024-03-26,794886,111163,2145,55,Regulatory issue
2022-08-15,718995,266558,1092,0,
2022-11-16,318398,229367,380,12,Regulatory issue
2022-03-02,405294,190312,1546,0,
2024-12-29,270090,996481,255,0,
2024-05-09,622157,883896,871,0,
2022-10-27,231661,266952,211,0,
2023-08-23,606551,136260,332,0,
2022-05-19,435274,702707,179,0,
2023-01-09,237500,544222,169,0,
2022-06-24,397887,773010,1266,0,
2024-11-26,984261,825851,874,0,
2022-01-21,458401,375083,603,0,
2024-04-01,416116,277336,805,0,
2024-01-22,489774,938736,1845,0,
2022-01-06,384933,112302,1975,0,
2023-05-13,678302,254496,1065,0,
2023-09-20,606993,637154,1519,0,
2022-03-18,530362,542654,342,0,
2022-08-14,814814,537991,2401,0,
2022-12-05,192630,435265,2146,53,Regulatory issue
2024-09-02,424330,353555,1754,0,
2024-07-16,170560,799601,1394,0,
2022-03-08,638940,846480,1797,0,
2024-02-25,393679,416170,1813,0,
2022-09-11,870497,778840,287,0,
2024-10-01,351483,741030,1238,0,
2024-01-20,249745,261489,2313,0,
2024-08-16,648807,859651,1395,42,Regulatory issue
2022-07-31,606551,136260,162,0,
2022-08-27,264557,622709,1687,0,
2024-04-23,893781,433856,1732,0,
2024-02-19,733477,567970,1188,0,
2022-01-31,966259,828745,1782,0,
2024-06-11,747198,674170,2209,0,
2024-08-31,746042,234470,1710,0,
2024-03-24,524230,365035,1613,0,
2024-11-19,114889,428326,1198,0,
2022-12-11,913637,173215,2470,0,
2022-01-05,796994,312701,770,0,
2024-06-11,802626,754441,836,25,Regulatory issue
2023-11-13,566811,934703,1044,0,
2023-08-11,389266,839940,257,0,
2022-05-09,246273,186200,1580,0,
2022-09-18,688508,603257,450,0,
2023-10-26,387358,278835,1075,0,
2024-08-20,352445,562012,468,0,
2022-02-17,278588,342028,1744,13,Quality Issue
2024-10-17,951761,862534,1389,0,
2024-02-03,384933,112302,1031,0,
2023-01-26,287164,599775,2097,0,
2022-11-07,689035,260405,1475,0,
2024-06-08,670714,399703,2118,0,
2023-05-18,241039,637304,1872,0,
2023-09-04,476188,850655,1965,0,
2022-06-04,208929,830868,1547,0,
2024-12-29,966259,828745,512,0,
2022-09-22,663921,654295,2415,0,
2024-09-07,166990,384532,125,0,
2023-11-26,965642,699969,2440,0,
2024-03-14,772117,429685,1369,0,
2022-01-05,753842,379309,711,0,
2023-10-10,791108,720239,1979,0,
2022-12-09,267967,233069,1469,0,
2024-08-26,225275,874508,1851,0,
2022-07-24,649162,168474,199,0,
2024-07-11,209491,176983,1582,24,Regulatory issue
2023-11-16,182922,931448,329,5,Quality Issue
2024-08-26,458401,375083,607,0,
2022-06-11,193920,770551,1847,0,
2024-09-09,390237,533717,2439,119,Quality Issue
2023-08-10,325877,806847,1731,0,
2023-04-30,610523,273364,1087,0,
2023-06-05,608761,177366,329,0,
2024-08-01,710400,380158,1770,8,Regulatory issue
2022-06-21,867972,515011,1154,0,
2024-07-06,442421,649305,1853,0,
2022-02-08,825725,850499,1805,1,Regulatory issue
2023-03-18,264245,207196,282,0,
2024-03-09,736112,167757,190,0,
2022-03-30,454866,596864,1252,0,
2022-04-28,879604,891616,1064,0,
2023-09-04,782858,904741,504,0,
2024-12-30,359905,403034,1602,0,
2022-10-01,835304,969349,2248,0,
2024-02-24,231661,266952,1551,0,
2023-01-06,454217,953092,935,0,
2022-03-10,749848,351753,501,0,
2023-02-22,635263,527217,2400,15,Quality Issue
2024-04-27,962018,709859,529,0,
2022-06-25,432448,786735,142,0,
2022-12-01,209518,894302,2227,57,Regulatory issue
2023-01-20,472932,268791,1263,0,
2023-08-02,681443,664308,1910,0,
2023-01-25,427089,363394,970,0,
2024-02-16,999863,850446,131,0,
2023-10-03,224838,855655,550,0,
2023-01-03,283625,325839,2434,88,Quality Issue
2024-02-24,821977,504920,2107,0,
2023-07-29,460375,255596,464,0,
2024-09-28,114889,428326,881,0,
2022-01-29,940586,283085,2108,0,
2023-02-23,891077,925426,605,0,
2022-01-18,942713,806367,2072,0,
2023-03-14,181779,478486,822,40,Quality Issue
2024-06-08,579137,944462,1476,0,
2023-08-15,664463,939609,1389,0,
2022-11-17,879422,226389,617,0,
2024-12-17,234473,393806,1626,0,
2023-12-06,225750,753811,2424,0,
2022-06-09,470587,949853,2272,0,
2023-02-12,779481,664720,1627,0,
2023-12-22,212368,188885,1765,0,
2024-07-05,265512,778383,1231,0,
2022-03-03,282425,938009,2301,0,
2022-11-11,337307,437170,332,9,Regulatory issue
2023-02-15,912003,761340,282,0,
2022-02-20,846669,418774,1756,0,
2023-01-27,454226,716382,1128,0,
2023-08-05,538407,427550,268,0,
2022-03-30,610523,273364,1441,0,
2024-12-22,472932,268791,275,0,
2023-09-15,173435,667444,1560,0,
2023-09-10,215964,610235,1068,0,
2023-05-05,915028,187536,1781,0,
2022-03-02,390950,463376,508,0,
2023-11-01,229788,352497,850,0,
2023-02-16,722456,603792,2345,0,
2023-05-30,697071,893771,427,0,
2024-03-21,720611,873287,2423,0,
2024-08-14,879422,226389,1623,0,
2024-11-19,919117,120686,2183,0,
2024-03-11,293156,755808,1606,0,
2022-03-20,391688,957379,234,0,
2024-12-26,216478,567263,274,0,
2022-02-07,853330,354864,995,0,
2022-12-28,327718,137662,897,11,Regulatory issue
2024-06-21,951761,862534,685,0,
2023-12-22,453158,772299,931,0,
2024-01-21,898593,889133,2425,0,
2024-01-28,606895,914643,1848,0,
2024-11-07,724567,419267,876,0,
2022-04-21,879604,891616,1235,40,Regulatory issue
2023-05-03,143715,245920,1811,0,
2024-08-16,679318,813611,1961,0,
2022-01-22,480559,519699,1208,0,
2023-06-09,163624,221001,647,0,
2023-07-04,514400,824234,1180,0,
2022-07-24,999853,181242,968,0,
2024-02-14,515106,975738,463,0,
2023-02-07,314447,828707,436,0,
2023-09-21,129936,938002,2364,0,
2022-12-08,647404,381821,1132,0,
2024-06-02,733373,220543,2247,0,
2024-11-16,391635,400921,2376,0,
2024-08-17,243980,574159,1941,0,
2022-03-08,446392,493653,2236,0,
2022-11-24,361823,121512,139,0,
2022-09-06,326756,456962,928,0,
2022-04-10,675965,487193,929,36,Regulatory issue
2022-03-09,681443,664308,916,39,Regulatory issue
2024-08-30,521951,594277,806,0,
2024-08-07,376151,168445,499,0,
2022-01-15,163624,221001,1288,0,
2022-09-03,960743,857773,467,7,Quality Issue
2024-05-20,570479,396650,1400,0,
2023-02-11,265639,470428,782,0,
2024-09-10,270689,739096,763,0,
2022-10-08,306625,720404,643,0,
2024-12-17,326049,882571,455,0,
2022-04-14,791108,720239,312,0,
2022-06-14,227112,448594,2303,0,
2022-05-22,718888,938845,1809,0,
2024-03-25,104784,963152,1535,0,
2024-11-20,863915,686853,436,0,
2022-12-21,970306,561191,1217,0,
2024-02-18,244653,678083,2452,0,
2024-05-28,804661,194308,1636,0,
2022-01-03,390237,533717,1569,0,
2022-09-08,193920,770551,209,0,
2024-12-23,324967,247192,333,0,
2023-06-15,143900,893365,1767,0,
2024-02-20,390237,533717,1847,0,
2024-05-10,178717,480851,1545,47,Quality Issue
2023-05-24,599235,585925,1428,0,
2022-08-08,646173,732913,998,0,
2022-05-31,386953,536365,2032,61,Regulatory issue
2022-01-19,502897,448296,979,0,
2022-04-05,966259,828745,2301,105,Quality Issue
2024-09-20,811841,837161,1862,0,
2022-04-10,454573,551418,1973,0,
2022-07-18,796954,439013,199,0,
2022-06-15,900050,299121,1045,0,
2022-10-14,615276,902777,1926,0,
2022-11-13,695532,980428,688,0,
2024-01-01,806412,720919,478,0,
2024-06-10,561459,361809,1578,23,Quality Issue
2023-05-16,617187,604259,2219,0,
2023-01-17,681443,664308,1929,0,
2022-08-11,387358,278835,460,0,
2024-12-31,800428,984936,2087,0,
2024-07-12,391688,957379,2092,0,
2024-06-07,636259,814850,1342,0,
2023-05-22,565096,197927,1656,45,Regulatory issue
2024-01-24,252166,757386,486,0,
2024-02-19,675965,487193,1334,0,
2024-10-21,842045,160969,839,0,
2024-08-25,724610,737504,2484,0,
2024-01-17,846669,418774,1575,0,
2024-06-12,712163,551060,1224,0,
2022-07-07,870143,270174,1150,0,
2024-04-25,568127,859028,2351,0,
2022-02-21,528933,857828,1000,0,
2022-01-27,671253,551623,1808,0,
2024-06-03,646173,732913,1088,0,
2023-04-05,514400,824234,239,8,Regulatory issue
2022-11-26,606993,637154,813,0,
2024-06-25,560126,636168,263,0,
2022-12-21,695532,980428,2407,0,
2023-02-27,589951,439449,1491,0,
2024-07-19,171894,575671,1119,40,Regulatory issue
2023-12-08,387320,811271,2019,0,
2022-08-24,943883,604662,1910,0,
2022-10-09,705513,879903,1092,0,
2024-10-05,562348,802044,307,0,
2022-01-05,902707,400443,401,0,
2022-02-06,724610,737504,203,3,Regulatory issue
2023-08-17,615276,902777,589,0,
2022-05-19,339158,353923,527,0,
2022-07-07,647404,381821,1891,6,Regulatory issue
2023-07-15,393473,185283,2151,0,
2024-06-24,510773,706256,1836,0,
2023-12-19,461398,969554,2301,0,
2024-02-25,354701,839742,565,0,
2024-07-06,815185,788570,1523,0,
2024-05-09,609945,630992,1277,0,
2022-09-19,895747,364638,2232,0,
2022-06-12,980515,581829,2438,0,
2023-11-11,829011,803583,928,0,
2024-10-09,972917,367929,663,0,
2023-07-23,397502,882856,688,0,
2022-02-10,789064,683225,2160,0,
2023-12-23,704655,153282,1439,0,
2024-02-29,926453,435709,527,0,
2023-09-26,893640,547063,778,0,
2023-06-15,834303,272318,700,0,
2023-06-12,293156,755808,1918,0,
2023-12-22,163908,626456,689,0,
2024-01-17,800428,984936,1589,0,
2024-07-18,972917,367929,1360,0,
2022-11-20,409339,917415,541,0,
2023-10-20,217830,563206,1179,0,
2023-07-07,788654,212460,1238,0,
2024-12-10,934626,371109,289,0,
2023-10-04,202932,169336,1415,0,
2024-04-27,912003,761340,2419,0,
2022-10-15,265639,470428,499,0,
2024-07-10,893640,547063,759,0,
2024-02-16,104784,963152,2034,0,
2023-08-04,931506,296533,550,0,
2022-05-12,475446,305138,1445,0,
2022-10-18,687436,875411,2010,0,
2024-04-15,358259,286440,962,0,
2023-02-15,838490,747939,954,31,Regulatory issue
2024-04-21,648634,859746,1244,0,
2024-11-26,466626,171553,1813,0,
2024-05-08,393473,185283,946,0,
2022-11-28,337307,437170,1049,0,
2022-12-02,352094,759243,2128,0,
2023-03-02,517701,955995,586,11,Quality Issue
2023-04-06,361259,123992,1822,0,
2023-01-05,772117,429685,728,0,
2024-04-26,509875,973301,1968,0,
2024-09-09,749848,351753,495,0,
2022-06-12,829011,803583,1959,0,
2022-03-08,522733,347756,677,0,
2024-04-25,138435,877922,2127,0,
2022-10-28,990636,760117,294,0,
2022-01-20,671412,948849,234,0,
2023-05-31,610300,154183,1273,0,
2022-01-28,704655,153282,2433,0,
2023-01-06,217510,670587,1849,0,
2023-09-13,171894,575671,423,0,
2024-11-16,641158,376906,1847,0,
2022-03-02,209491,176983,2263,0,
2024-01-09,613112,841129,1730,0,
2024-11-14,589951,439449,1486,0,
2023-07-24,673471,575031,683,0,
2022-08-04,616114,786296,645,0,
2024-10-18,109823,536515,1544,0,
2023-05-29,877939,940002,1784,0,
2023-10-27,474306,295634,1891,0,
2023-03-26,390950,463376,1662,0,
2023-02-18,232105,612969,742,0,
2022-08-19,670776,216629,2492,0,
2023-06-27,970462,508592,1745,48,Quality Issue
2024-12-06,139281,984115,2252,0,
2024-04-08,664812,679022,537,0,
2023-01-11,258488,776325,1821,0,
2024-09-23,514400,824234,1625,0,
2023-03-08,710400,380158,1681,0,
2023-10-08,746052,787587,595,0,
2023-11-30,410131,994602,1920,0,
2023-12-13,633218,621406,620,0,
2022-02-03,647991,241688,2108,0,
2022-08-03,693772,574628,1691,0,
2022-11-16,391920,431346,1073,0,
2024-10-26,480389,360235,719,0,
2022-02-05,244653,678083,1481,0,
2023-11-16,466825,286229,504,0,
2022-07-15,526379,106312,2148,0,
2024-04-21,494633,849391,302,0,
2022-06-30,460280,921117,454,0,
2024-03-11,606993,637154,1551,0,
2023-10-15,435274,702707,1398,33,Regulatory issue
2022-01-19,606993,637154,1861,0,
2023-02-03,411105,566472,751,0,
2022-07-26,262936,602699,418,0,
2024-11-23,414552,250464,2264,0,
2022-02-20,406692,508755,410,0,
2024-09-17,697650,746562,1575,0,
2024-11-23,738295,472851,1310,0,
2022-10-30,158265,596200,1088,0,
2023-12-02,952033,200959,1062,0,
2022-04-26,639060,248610,1140,0,
2022-03-30,928527,862104,2278,0,
2022-01-28,224838,855655,150,0,
2022-11-30,157732,415020,272,0,
2022-07-20,405599,876999,133,0,
2023-10-29,226864,499708,2275,0,
2023-11-17,151507,190134,1115,0,
2022-12-14,489774,938736,1139,0,
2024-02-09,520355,260490,404,0,
2022-09-09,251789,757204,559,0,
2024-11-09,585446,257530,2475,0,
2022-08-17,404094,851805,2199,0,
2023-05-31,538407,427550,141,0,
2022-02-16,571393,870859,761,0,
2024-10-23,534754,101021,2425,0,
2022-04-13,989833,954777,390,6,Quality Issue
2022-05-24,427089,363394,435,0,
2023-06-03,729542,542632,1331,0,
2022-03-18,908085,864680,1573,0,
2023-10-31,919798,167680,436,0,
2024-02-03,520927,808848,1170,0,
2023-04-04,640036,703168,2358,24,Regulatory issue
2023-08-16,248021,810607,2140,0,
2022-06-03,585813,915586,1642,0,
2022-08-14,913637,173215,1809,0,
2024-11-07,908085,864680,1884,34,Quality Issue
2023-10-09,406224,466611,2085,0,
2023-06-09,115462,167042,1452,0,
2022-12-05,822816,299666,2309,0,
2024-10-12,885332,454234,1914,0,
2023-02-09,893640,547063,209,0,
2024-11-10,353233,546962,1272,0,
2023-06-17,393473,185283,309,0,
2022-10-25,755107,107295,258,11,Quality Issue
2022-01-03,583019,695171,1560,76,Regulatory issue
2023-04-15,943883,604662,1152,0,
2022-09-15,409339,917415,2339,0,
2023-03-22,200290,488682,1233,0,
2022-04-02,264245,207196,1118,0,
2024-07-29,233986,597052,2342,78,Regulatory issue
2022-01-01,317949,263922,1685,0,
2023-05-14,246837,162767,1809,0,
2024-05-18,897223,812496,1026,1,Quality Issue
2024-05-31,437788,536143,310,0,
2024-05-18,213613,981646,241,1,Quality Issue
2024-08-03,270090,996481,2400,0,
2022-04-25,461566,943956,2476,0,
2023-01-02,613112,841129,986,0,
2023-07-16,461566,943956,1564,0,
2022-10-06,178717,480851,2245,0,
2024-10-30,689626,448084,1099,0,
2024-03-26,196414,467936,1148,0,
2024-03-19,608135,580640,157,0,
2023-12-02,962271,815349,572,0,
2022-07-04,679318,813611,1072,0,
2023-04-15,379395,157667,1430,0,
2024-09-09,410131,994602,2063,0,
2024-09-18,220050,162930,1691,0,
2024-02-09,247941,491706,1260,0,
2022-09-11,619756,979944,329,0,
2024-03-30,776099,105964,1332,62,Quality Issue
2022-05-03,927852,100820,2425,0,
2024-05-21,568127,859028,551,0,
2024-11-28,463434,113555,1958,0,
2023-07-28,225157,251344,2485,0,
2022-12-17,762195,282771,861,0,
2022-02-19,547271,169493,346,0,
2022-10-19,678302,254496,848,0,
2022-12-14,649364,976864,299,0,
2023-12-28,995600,530915,1304,0,
2022-06-07,378744,404670,1983,16,Quality Issue
2024-07-16,601049,778154,1452,0,
2022-04-16,962271,815349,1110,0,
2023-07-09,493300,394187,446,0,
2024-12-04,675300,328960,989,0,
2023-03-18,324600,140557,1444,0,
2022-11-07,693772,574628,1091,0,
2024-08-09,494633,849391,932,29,Quality Issue
2024-06-13,418497,218541,1798,0,
2023-09-22,339336,862288,2364,0,
2024-03-03,414347,317161,1094,0,
2024-07-07,689021,708534,887,0,
2024-03-22,112424,690495,2450,0,
2024-07-07,393679,416170,566,0,
2023-03-02,327718,137662,1217,0,
2024-03-27,568127,859028,141,0,
2022-03-13,657826,546568,1204,0,
2024-05-30,669016,117483,1602,0,
2023-12-02,697782,862405,1965,0,
2024-11-03,879604,891616,1902,0,
2024-08-08,879848,763224,942,0,
2024-01-09,308083,224061,2256,0,
2022-01-16,509875,973301,316,0,
2023-05-29,349393,234747,397,0,
2022-07-02,671253,551623,380,0,
2024-09-07,561691,949547,898,0,
2022-11-14,711547,832738,233,0,
2024-05-01,953336,973506,808,0,
2023-11-23,167451,935514,640,0,
2024-10-06,246273,186200,2295,0,
2022-11-16,533143,424805,538,0,
2023-07-15,759907,598283,1750,0,
2022-09-04,853330,354864,1137,0,
2024-05-18,945382,116846,2424,0,
2024-06-15,835304,969349,1269,35,Quality Issue
2024-10-08,601049,778154,594,0,
2022-11-23,208929,830868,2229,0,
2023-04-30,796994,312701,1341,0,
2024-03-30,442421,649305,1336,0,
2022-05-03,891077,925426,2082,0,
2024-11-29,413649,342022,1037,0,
2022-11-22,894115,822210,1219,0,
2023-05-08,792746,278423,1236,0,
2023-05-15,721329,107214,2031,36,Regulatory issue
2024-07-26,252000,111708,1648,0,
2022-06-29,561691,949547,1372,0,
2022-08-31,534754,101021,484,15,Quality Issue
2023-11-24,249284,206921,2210,0,
2023-11-07,402789,862812,892,0,
2022-02-14,807814,328867,1784,0,
2023-08-21,834303,272318,573,0,
2022-11-23,538742,820291,2235,0,
2024-06-27,415191,480766,1449,0,
2024-06-22,695766,939733,1287,0,
2023-04-13,233986,597052,858,14,Regulatory issue
2023-10-31,575434,110199,550,0,
2024-05-20,924821,405382,151,0,
2022-10-18,788175,360743,437,0,
2022-11-07,710400,380158,670,0,
2024-07-09,559525,811385,2047,0,
2024-03-09,453158,772299,118,0,
2022-11-20,733477,567970,420,0,
2022-07-04,279778,350897,312,0,
2023-12-02,557321,700041,1976,0,
2022-03-19,908085,864680,433,0,
2022-08-20,579137,944462,349,0,
2023-08-24,720611,873287,2457,31,Regulatory issue
2024-07-16,345786,450479,1355,0,
2024-11-19,883835,443409,1057,0,
2022-12-21,202246,568882,2317,0,
2022-06-23,371038,333270,1322,0,
2022-09-08,265105,452646,2301,0,
2024-04-12,942713,806367,1804,0,
2024-11-10,884720,472716,2420,0,
2023-08-30,353233,546962,2315,0,
2022-03-31,822055,372529,1937,12,Quality Issue
2024-12-07,151507,190134,348,0,
2024-03-09,191640,380198,1116,0,
2022-08-20,196907,993757,1637,0,
2022-04-07,870497,778840,826,0,
2023-10-29,435274,702707,356,0,
2024-12-27,647404,381821,704,0,
2023-08-01,146879,849554,748,0,
2022-07-21,926453,435709,1796,0,
2024-11-22,638940,846480,874,0,
2023-11-22,212368,188885,1067,0,
