inbound_date,supplier_id,delivery_note_id,product_id,received_qty,rejected_qty,inbound_status,rejected_reason,unloading_started_time,unloading_completed_time,inbound_putaway_completed_time
2024-11-03,SUP069,879604,891616,1902,0,Accepted,,14:28:00,16:34:00,17:11:00
2024-08-08,SUP095,879848,763224,942,0,Accepted,,10:08:00,13:03:00,13:47:00
2024-01-09,SUP015,308083,224061,2256,0,Accepted,,10:08:00,11:59:00,12:31:00
2022-01-16,SUP089,509875,973301,316,0,Accepted,,09:44:00,12:40:00,12:50:00
2023-05-29,SUP051,349393,234747,397,0,Accepted,,12:48:00,14:02:00,14:23:00
2022-07-02,SUP023,671253,551623,380,0,Accepted,,11:23:00,14:20:00,14:47:00
2024-09-07,SUP008,561691,949547,898,0,Accepted,,12:47:00,15:40:00,16:06:00
2022-11-14,SUP003,711547,832738,233,0,Accepted,,12:16:00,14:21:00,15:06:00
2024-05-01,SUP033,953336,973506,808,0,Accepted,,11:41:00,14:35:00,15:11:00
2023-11-23,SUP026,167451,935514,640,0,Accepted,,13:57:00,15:47:00,16:06:00
2024-10-06,SUP036,246273,186200,2295,0,Accepted,,09:46:00,12:26:00,12:37:00
2022-11-16,SUP090,533143,424805,538,0,Accepted,,13:46:00,16:02:00,16:25:00
2023-07-15,SUP007,759907,598283,1750,0,Accepted,,13:05:00,14:41:00,15:22:00
2022-09-04,SUP062,853330,354864,1137,0,Accepted,,10:15:00,12:34:00,12:53:00
2024-05-18,SUP076,945382,116846,2424,0,Accepted,,10:39:00,13:12:00,13:37:00
2024-06-15,SUP044,835304,969349,1269,35,Rejected,Quality Issue,14:46:00,17:11:00,17:32:00
2024-10-08,SUP070,601049,778154,594,0,Accepted,,12:44:00,14:20:00,14:46:00
2022-11-23,SUP039,208929,830868,2229,0,Accepted,,10:41:00,11:54:00,12:23:00
2023-04-30,SUP086,796994,312701,1341,0,Accepted,,13:35:00,15:22:00,15:34:00
2024-03-30,SUP084,442421,649305,1336,0,Accepted,,09:53:00,12:35:00,12:53:00
2022-05-03,SUP011,891077,925426,2082,0,Accepted,,09:10:00,11:14:00,11:47:00
2024-11-29,SUP016,413649,342022,1037,0,Accepted,,13:18:00,15:19:00,15:53:00
2022-11-22,SUP071,894115,822210,1219,0,Accepted,,09:48:00,12:00:00,12:10:00
2023-05-08,SUP064,792746,278423,1236,0,Accepted,,10:09:00,11:38:00,11:50:00
2023-05-15,SUP089,721329,107214,2031,36,On-hold,Regulatory issue,14:17:00,17:06:00,17:28:00
2024-07-26,SUP025,252000,111708,1648,0,Accepted,,13:51:00,16:24:00,16:57:00
2022-06-29,SUP004,561691,949547,1372,0,Accepted,,14:03:00,15:04:00,15:29:00
2022-08-31,SUP071,534754,101021,484,15,Rejected,Quality Issue,12:24:00,14:50:00,15:16:00
2023-11-24,SUP019,249284,206921,2210,0,Accepted,,14:46:00,16:41:00,17:11:00
2023-11-07,SUP078,402789,862812,892,0,Accepted,,12:26:00,14:12:00,14:28:00
2022-02-14,SUP093,807814,328867,1784,0,Accepted,,10:27:00,12:41:00,13:26:00
2023-08-21,SUP048,834303,272318,573,0,Accepted,,09:49:00,10:59:00,11:26:00
2022-11-23,SUP051,538742,820291,2235,0,Accepted,,11:48:00,14:45:00,15:06:00
2024-06-27,SUP028,415191,480766,1449,0,Accepted,,14:29:00,17:09:00,17:35:00
2024-06-22,SUP099,695766,939733,1287,0,Accepted,,14:11:00,15:12:00,15:35:00
2023-04-13,SUP064,233986,597052,858,14,Rejected,Regulatory issue,11:38:00,14:23:00,15:03:00
2023-10-31,SUP022,575434,110199,550,0,Accepted,,10:28:00,11:57:00,12:13:00
2024-05-20,SUP034,924821,405382,151,0,Accepted,,12:58:00,14:32:00,14:52:00
2022-10-18,SUP021,788175,360743,437,0,Accepted,,12:25:00,13:32:00,14:07:00
2022-11-07,SUP018,710400,380158,670,0,Accepted,,14:34:00,15:39:00,16:06:00
2024-07-09,SUP045,559525,811385,2047,0,Accepted,,14:44:00,17:24:00,17:38:00
2024-03-09,SUP049,453158,772299,118,0,Accepted,,09:08:00,11:52:00,12:33:00
2022-11-20,SUP068,733477,567970,420,0,Accepted,,13:51:00,14:57:00,15:40:00
2022-07-04,SUP032,279778,350897,312,0,Accepted,,09:38:00,11:55:00,12:18:00
2023-12-02,SUP000,557321,700041,1976,0,Accepted,,10:52:00,12:18:00,12:59:00
2022-03-19,SUP091,908085,864680,433,0,Accepted,,11:22:00,12:24:00,12:58:00
2022-08-20,SUP061,579137,944462,349,0,Accepted,,12:02:00,13:06:00,13:27:00
2023-08-24,SUP094,720611,873287,2457,31,Rejected,Regulatory issue,14:23:00,16:59:00,17:40:00
2024-07-16,SUP089,345786,450479,1355,0,Accepted,,11:34:00,13:27:00,13:55:00
2024-11-19,SUP054,883835,443409,1057,0,Accepted,,12:15:00,14:19:00,14:54:00
2022-12-21,SUP038,202246,568882,2317,0,Accepted,,13:51:00,15:30:00,16:01:00
2022-06-23,SUP083,371038,333270,1322,0,Accepted,,09:21:00,11:03:00,11:48:00
2022-09-08,SUP044,265105,452646,2301,0,Accepted,,11:59:00,13:05:00,13:38:00
2024-04-12,SUP022,942713,806367,1804,0,Accepted,,09:55:00,11:51:00,12:23:00
2024-11-10,SUP095,884720,472716,2420,0,Accepted,,14:13:00,16:46:00,17:18:00
2023-08-30,SUP063,353233,546962,2315,0,Accepted,,09:32:00,12:29:00,13:04:00
2022-03-31,SUP094,822055,372529,1937,12,Rejected,Quality Issue,10:25:00,11:37:00,12:20:00
2024-12-07,SUP058,151507,190134,348,0,Accepted,,10:16:00,11:53:00,12:32:00
2024-03-09,SUP035,191640,380198,1116,0,Accepted,,12:34:00,14:42:00,15:18:00
2022-08-20,SUP086,196907,993757,1637,0,Accepted,,09:09:00,12:09:00,12:25:00
2022-04-07,SUP035,870497,778840,826,0,Accepted,,11:43:00,13:12:00,13:57:00
2023-10-29,SUP048,435274,702707,356,0,Accepted,,10:26:00,12:53:00,13:07:00
2024-12-27,SUP090,647404,381821,704,0,Accepted,,10:31:00,13:20:00,13:53:00
2023-08-01,SUP058,146879,849554,748,0,Accepted,,12:34:00,14:47:00,15:30:00
2022-07-21,SUP097,926453,435709,1796,0,Accepted,,10:43:00,12:26:00,12:42:00
2024-11-22,SUP087,638940,846480,874,0,Accepted,,10:53:00,12:23:00,12:37:00
2023-11-22,SUP039,212368,188885,1067,0,Accepted,,11:19:00,12:50:00,13:09:00
2022-07-11,SUP067,461566,943956,464,0,Accepted,,12:59:00,14:40:00,15:08:00
2024-03-25,SUP086,143313,407199,473,0,Accepted,,09:18:00,10:55:00,11:09:00
2023-09-14,SUP017,819329,557261,611,0,Accepted,,10:10:00,11:58:00,12:39:00
2022-03-21,SUP013,163908,626456,1123,0,Accepted,,10:53:00,13:07:00,13:29:00
2024-09-23,SUP068,789575,359759,966,0,Accepted,,09:36:00,11:54:00,12:19:00
2024-05-22,SUP068,697650,746562,1990,0,Accepted,,10:33:00,11:46:00,12:13:00
2023-11-01,SUP006,125085,427093,1984,0,Accepted,,09:32:00,10:53:00,11:08:00
2023-08-12,SUP022,466825,286229,1941,0,Accepted,,11:34:00,14:29:00,14:45:00
2024-03-29,SUP058,956081,703661,685,0,Accepted,,13:42:00,15:57:00,16:17:00
2023-05-21,SUP073,900050,299121,1028,0,Accepted,,09:51:00,12:36:00,13:11:00
2023-06-13,SUP087,692013,268274,1322,0,Accepted,,13:50:00,15:02:00,15:24:00
2023-11-05,SUP043,792945,934631,1930,0,Accepted,,09:50:00,12:24:00,13:09:00
2024-10-18,SUP087,413485,319881,1786,0,Accepted,,11:54:00,13:14:00,13:48:00
2023-12-31,SUP073,336449,685191,681,0,Accepted,,09:23:00,10:44:00,11:28:00
2023-10-23,SUP003,414347,317161,805,0,Accepted,,11:51:00,14:49:00,15:28:00
2022-06-20,SUP096,317807,658341,2066,0,Accepted,,13:52:00,15:10:00,15:26:00
2023-01-21,SUP081,409339,917415,2179,0,Accepted,,09:08:00,11:40:00,12:01:00
2023-11-04,SUP058,909314,410114,360,0,Accepted,,14:10:00,15:18:00,16:03:00
2023-01-08,SUP016,454866,596864,234,9,On-hold,Regulatory issue,12:26:00,15:19:00,16:01:00
2022-12-21,SUP046,502897,448296,1625,79,On-hold,Quality Issue,14:10:00,16:35:00,16:50:00
2024-10-14,SUP048,456210,969212,893,20,Rejected,Regulatory issue,14:57:00,17:11:00,17:22:00
2024-01-09,SUP035,179919,409447,433,0,Accepted,,09:31:00,11:57:00,12:34:00
2022-06-05,SUP096,704962,537797,1108,0,Accepted,,11:27:00,13:12:00,13:52:00
2022-10-30,SUP055,568127,859028,949,0,Accepted,,10:51:00,12:34:00,13:06:00
2024-07-29,SUP052,800831,483381,1511,0,Accepted,,14:37:00,17:36:00,18:08:00
2023-06-30,SUP063,955671,676300,178,0,Accepted,,11:23:00,13:04:00,13:30:00
2022-09-29,SUP089,393473,185283,688,11,Rejected,Quality Issue,12:32:00,14:18:00,14:58:00
2024-03-12,SUP022,440083,466956,306,15,Rejected,Quality Issue,12:45:00,14:35:00,15:08:00
2022-02-23,SUP029,162678,783660,1429,0,Accepted,,11:36:00,14:27:00,15:04:00
2024-03-29,SUP028,710414,781158,2417,0,Accepted,,13:53:00,16:25:00,16:39:00
2022-12-11,SUP017,444555,370562,888,0,Accepted,,12:25:00,14:24:00,15:00:00
2023-04-17,SUP000,885332,454234,1254,0,Accepted,,10:54:00,13:08:00,13:22:00
2022-11-18,SUP030,400711,210772,1681,0,Accepted,,11:05:00,12:31:00,13:07:00
2022-11-17,SUP052,800831,483381,1291,0,Accepted,,13:35:00,15:42:00,16:09:00
2022-06-20,SUP025,736112,167757,898,0,Accepted,,12:00:00,14:18:00,15:02:00
2022-05-11,SUP049,586097,469613,1360,0,Accepted,,12:22:00,13:43:00,14:08:00
2022-06-28,SUP040,307221,161268,282,9,Rejected,Quality Issue,11:12:00,12:48:00,13:02:00
2023-04-28,SUP041,899545,678974,1740,0,Accepted,,10:38:00,12:30:00,13:08:00
2023-11-22,SUP094,515197,767154,398,0,Accepted,,12:07:00,13:50:00,14:01:00
2023-03-05,SUP018,238370,135686,216,0,Accepted,,12:02:00,13:22:00,14:06:00
2024-06-06,SUP087,953454,294869,199,0,Accepted,,13:21:00,14:39:00,15:01:00
2024-02-04,SUP029,989589,997190,2209,0,Accepted,,13:40:00,16:03:00,16:44:00
2024-06-18,SUP085,646173,732913,1078,0,Accepted,,14:50:00,17:26:00,17:57:00
2023-06-12,SUP071,332599,311135,1112,0,Accepted,,13:36:00,15:26:00,15:36:00
2024-12-25,SUP069,800831,483381,1532,0,Accepted,,14:50:00,15:52:00,16:15:00
2023-11-19,SUP087,114762,453351,196,0,Accepted,,11:05:00,12:09:00,12:37:00
2023-01-06,SUP009,289753,874331,2241,0,Accepted,,13:47:00,16:19:00,16:51:00
2023-12-21,SUP090,857938,367080,1495,0,Accepted,,11:39:00,13:27:00,13:51:00
2023-12-20,SUP034,720061,807634,2499,0,Accepted,,12:03:00,13:36:00,13:48:00
2022-09-08,SUP023,631584,847938,953,0,Accepted,,12:57:00,14:53:00,15:09:00
2022-02-18,SUP095,594187,552123,247,0,Accepted,,10:27:00,13:00:00,13:43:00
2024-06-05,SUP017,212368,188885,1512,38,Rejected,Quality Issue,10:14:00,11:16:00,12:01:00
2024-01-19,SUP035,489774,938736,1863,0,Accepted,,09:14:00,10:24:00,10:36:00
2022-12-15,SUP016,722332,267562,727,0,Accepted,,14:53:00,17:17:00,17:34:00
2024-07-11,SUP064,494633,849391,1702,0,Accepted,,11:24:00,13:08:00,13:23:00
2023-08-26,SUP086,310583,332104,1296,0,Accepted,,09:08:00,12:05:00,12:40:00
2022-05-11,SUP012,287088,251472,993,0,Accepted,,14:17:00,15:58:00,16:29:00
2023-10-14,SUP039,124175,897131,1828,0,Accepted,,09:23:00,11:40:00,12:03:00
2023-07-05,SUP007,619756,979944,2267,0,Accepted,,10:02:00,11:54:00,12:35:00
2024-02-09,SUP029,664463,939609,2158,0,Accepted,,14:36:00,15:51:00,16:04:00
2023-09-08,SUP035,689021,708534,950,0,Accepted,,11:10:00,13:28:00,13:45:00
2023-06-30,SUP067,885332,454234,1779,0,Accepted,,11:59:00,13:15:00,13:59:00
2023-12-26,SUP099,446412,796576,1703,33,Rejected,Regulatory issue,10:35:00,12:43:00,13:24:00
2024-01-07,SUP053,115462,167042,728,0,Accepted,,09:00:00,10:17:00,10:33:00
2023-12-23,SUP081,287088,251472,1694,62,Rejected,Regulatory issue,09:33:00,11:32:00,11:57:00
2022-04-20,SUP085,438389,889293,988,0,Accepted,,10:31:00,11:31:00,12:01:00
2023-10-25,SUP075,352094,759243,504,0,Accepted,,10:51:00,12:28:00,12:49:00
2022-11-22,SUP099,163908,626456,1183,0,Accepted,,11:42:00,13:53:00,14:34:00
2022-04-14,SUP021,753466,458873,481,0,Accepted,,13:45:00,14:56:00,15:34:00
2023-01-04,SUP090,669723,292395,878,0,Accepted,,12:56:00,14:29:00,14:46:00
2022-01-14,SUP088,678302,254496,2130,0,Accepted,,13:41:00,16:32:00,16:55:00
2023-06-01,SUP021,407345,802436,1996,0,Accepted,,13:16:00,15:49:00,16:27:00
2023-11-23,SUP062,747991,205923,233,1,On-hold,Regulatory issue,14:17:00,15:30:00,16:01:00
2024-08-07,SUP075,613112,841129,1041,0,Accepted,,10:39:00,13:01:00,13:32:00
2024-11-30,SUP096,685118,477194,2432,0,Accepted,,09:32:00,11:40:00,12:04:00
2024-04-25,SUP090,503274,662233,2070,0,Accepted,,12:41:00,14:45:00,15:08:00
2024-02-01,SUP073,243110,203294,485,22,Rejected,Regulatory issue,09:17:00,10:25:00,10:57:00
2023-11-20,SUP018,209491,176983,177,0,Accepted,,13:50:00,15:33:00,16:10:00
2023-04-05,SUP026,277344,519499,1566,0,Accepted,,09:05:00,10:41:00,10:56:00
2023-12-11,SUP026,567070,790966,667,33,Rejected,Regulatory issue,09:18:00,11:29:00,12:10:00
2024-01-31,SUP046,307221,161268,504,0,Accepted,,14:41:00,16:54:00,17:21:00
2023-09-29,SUP012,327206,401537,276,0,Accepted,,12:25:00,15:11:00,15:35:00
2022-02-16,SUP010,350369,466213,1193,0,Accepted,,10:54:00,12:14:00,12:31:00
2022-01-29,SUP035,150380,282826,249,0,Accepted,,14:21:00,16:41:00,16:55:00
2024-04-27,SUP099,550651,317997,1487,0,Accepted,,11:48:00,14:34:00,14:49:00
2023-07-11,SUP036,819329,557261,1627,0,Accepted,,10:12:00,11:54:00,12:37:00
2023-12-03,SUP091,479462,635483,2243,0,Accepted,,14:50:00,17:43:00,18:28:00
2022-06-13,SUP048,736112,167757,1368,55,Rejected,Quality Issue,10:57:00,12:50:00,13:25:00
2024-05-09,SUP087,684288,781897,313,0,Accepted,,13:42:00,15:04:00,15:17:00
2024-06-11,SUP031,262936,602699,170,0,Accepted,,10:52:00,13:43:00,13:56:00
2024-03-14,SUP042,616114,786296,1945,0,Accepted,,09:29:00,12:20:00,12:48:00
2024-08-23,SUP018,943539,264394,1706,0,Accepted,,10:23:00,13:03:00,13:35:00
2023-04-13,SUP056,690436,310031,1549,0,Accepted,,14:27:00,16:55:00,17:34:00
2023-11-03,SUP041,268503,829034,2138,0,Accepted,,12:52:00,14:30:00,15:14:00
2023-08-02,SUP043,246273,186200,1052,0,Accepted,,12:07:00,13:22:00,13:53:00
2024-11-01,SUP073,636359,155894,285,0,Accepted,,13:50:00,16:25:00,16:50:00
2022-12-04,SUP035,646173,732913,505,0,Accepted,,13:53:00,16:37:00,17:15:00
2023-08-16,SUP005,264245,207196,694,0,Accepted,,14:23:00,16:35:00,17:12:00
2022-04-16,SUP051,172664,365218,303,0,Accepted,,09:40:00,10:55:00,11:18:00
2023-11-27,SUP043,359454,306520,1203,0,Accepted,,11:17:00,13:17:00,13:55:00
2022-03-13,SUP006,364381,469834,1351,0,Accepted,,10:40:00,12:40:00,13:10:00
2022-04-05,SUP065,115462,167042,2434,0,Accepted,,14:58:00,17:51:00,18:08:00
2024-11-19,SUP056,826030,357024,210,0,Accepted,,14:34:00,17:24:00,17:36:00
2024-06-19,SUP074,410155,321141,1904,70,Rejected,Regulatory issue,11:12:00,12:18:00,12:52:00
2023-04-14,SUP058,712629,495896,2191,0,Accepted,,12:45:00,13:56:00,14:25:00
2024-08-08,SUP035,949567,612527,2319,0,Accepted,,11:09:00,14:08:00,14:51:00
2024-01-23,SUP093,648807,859651,1522,0,Accepted,,12:10:00,14:55:00,15:34:00
2023-09-03,SUP036,828123,104713,1257,0,Accepted,,12:33:00,15:10:00,15:20:00
2024-11-03,SUP081,590816,530904,2262,0,Accepted,,11:15:00,13:17:00,13:32:00
2022-06-19,SUP018,310583,332104,1453,0,Accepted,,10:38:00,12:23:00,12:58:00
2024-04-26,SUP097,568127,859028,786,0,Accepted,,12:23:00,14:04:00,14:17:00
2024-01-09,SUP088,647404,381821,1286,0,Accepted,,13:50:00,16:46:00,17:00:00
2024-06-14,SUP057,471752,475484,1688,0,Accepted,,11:37:00,13:24:00,14:08:00
2023-12-09,SUP014,811841,837161,2270,0,Accepted,,11:21:00,14:07:00,14:17:00
2024-09-02,SUP036,649162,168474,992,0,Accepted,,10:27:00,11:34:00,11:54:00
2022-10-10,SUP099,657436,497229,828,0,Accepted,,09:01:00,11:56:00,12:37:00
2022-06-11,SUP065,470652,655629,1503,0,Accepted,,13:54:00,15:52:00,16:35:00
2024-03-06,SUP061,115462,167042,1353,45,On-hold,Regulatory issue,12:00:00,14:05:00,14:41:00
2023-04-22,SUP076,921788,251652,2037,0,Accepted,,12:01:00,14:55:00,15:13:00
2024-03-27,SUP070,928527,862104,115,0,Accepted,,11:16:00,13:47:00,13:57:00
2022-04-19,SUP082,147286,685718,2286,0,Accepted,,12:00:00,13:36:00,14:12:00
2023-01-31,SUP024,338152,421354,508,0,Accepted,,14:07:00,15:31:00,16:01:00
2022-01-07,SUP044,518894,195420,1224,0,Accepted,,11:39:00,13:29:00,14:04:00
2024-01-24,SUP022,339336,862288,400,0,Accepted,,11:10:00,13:11:00,13:23:00
2023-03-10,SUP097,589951,439449,2012,0,Accepted,,12:21:00,13:50:00,14:28:00
2024-09-17,SUP061,479462,635483,510,0,Accepted,,12:18:00,15:06:00,15:49:00
2024-07-22,SUP066,814814,537991,2175,0,Accepted,,14:22:00,15:53:00,16:10:00
2024-06-16,SUP029,229424,994214,2223,0,Accepted,,09:21:00,12:19:00,12:54:00
2022-12-23,SUP002,672982,682838,2209,53,Rejected,Quality Issue,11:19:00,14:03:00,14:45:00
2024-10-22,SUP053,515197,767154,546,0,Accepted,,10:37:00,13:25:00,14:00:00
2022-10-30,SUP036,290566,740835,1477,0,Accepted,,11:43:00,14:06:00,14:19:00
2022-11-20,SUP022,564168,982035,388,0,Accepted,,10:50:00,13:30:00,13:45:00
2022-02-08,SUP090,188046,586507,1562,0,Accepted,,14:27:00,16:14:00,16:39:00
2022-06-12,SUP093,547271,169493,1955,0,Accepted,,11:20:00,12:24:00,12:48:00
2023-03-03,SUP033,440083,466956,200,0,Accepted,,11:57:00,13:17:00,14:01:00
2023-12-22,SUP055,644418,810523,1657,0,Accepted,,11:29:00,13:13:00,13:39:00
2024-05-10,SUP003,835304,969349,1207,0,Accepted,,11:35:00,13:42:00,14:09:00
2023-12-01,SUP062,416742,969709,1183,45,Rejected,Regulatory issue,13:14:00,14:19:00,14:50:00
2022-10-17,SUP092,439815,123419,393,0,Accepted,,11:15:00,12:48:00,13:19:00
2024-06-11,SUP045,665975,563616,2333,0,Accepted,,13:47:00,16:01:00,16:37:00
2024-11-09,SUP022,265512,778383,258,13,On-hold,Quality Issue,09:22:00,10:28:00,10:46:00
2024-11-30,SUP089,405599,876999,2031,7,Rejected,Quality Issue,14:02:00,15:48:00,16:33:00
2023-08-17,SUP003,965642,699969,1252,0,Accepted,,09:17:00,12:09:00,12:26:00
2024-12-04,SUP046,386953,536365,2119,0,Accepted,,10:02:00,12:28:00,13:06:00
2023-06-03,SUP046,552724,492320,1209,0,Accepted,,11:02:00,13:34:00,13:52:00
2023-03-30,SUP056,460375,255596,268,0,Accepted,,14:53:00,16:58:00,17:14:00
2022-04-08,SUP057,237497,675148,1500,0,Accepted,,10:39:00,13:21:00,13:41:00
2024-05-23,SUP039,137193,551571,1421,0,Accepted,,09:05:00,12:01:00,12:33:00
2023-05-13,SUP062,971603,401985,1365,0,Accepted,,14:06:00,16:55:00,17:40:00
2024-08-03,SUP001,670776,216629,1459,51,Rejected,Regulatory issue,14:41:00,15:44:00,16:03:00
2024-07-18,SUP058,265639,470428,1417,0,Accepted,,11:43:00,13:51:00,14:07:00
2024-02-08,SUP071,636359,155894,195,0,Accepted,,09:02:00,11:22:00,11:41:00
2023-03-03,SUP067,480389,360235,1669,0,Accepted,,10:58:00,13:52:00,14:34:00
2024-06-11,SUP089,349274,830829,402,12,On-hold,Regulatory issue,10:45:00,12:41:00,12:53:00
2022-01-01,SUP065,125085,427093,961,0,Accepted,,09:22:00,11:23:00,11:36:00
2023-11-05,SUP040,704655,153282,2314,0,Accepted,,09:45:00,11:54:00,12:11:00
2022-02-21,SUP041,646631,116721,1184,0,Accepted,,11:40:00,14:28:00,15:13:00
2023-09-21,SUP020,354701,839742,716,0,Accepted,,09:48:00,12:41:00,12:58:00
2022-08-27,SUP027,194280,704491,969,0,Accepted,,10:43:00,13:27:00,13:57:00
2023-04-03,SUP077,410131,994602,213,0,Accepted,,11:29:00,14:29:00,14:51:00
2023-04-26,SUP010,369212,839977,2216,0,Accepted,,14:41:00,16:36:00,17:17:00
2023-01-30,SUP007,109823,536515,598,0,Accepted,,12:07:00,13:37:00,14:10:00
2024-03-01,SUP091,583046,334124,1935,0,Accepted,,13:53:00,16:04:00,16:47:00
2022-12-07,SUP043,332599,311135,944,40,On-hold,Quality Issue,11:19:00,13:30:00,14:09:00
2023-10-11,SUP014,107682,925587,1131,0,Accepted,,14:31:00,15:35:00,16:05:00
2024-10-12,SUP091,475446,305138,331,0,Accepted,,14:22:00,17:20:00,18:02:00
2022-10-13,SUP047,806412,720919,1458,0,Accepted,,09:59:00,12:39:00,12:59:00
2023-07-14,SUP001,632699,882386,2493,0,Accepted,,09:13:00,11:12:00,11:38:00
2024-01-04,SUP079,277344,519499,1245,12,Rejected,Regulatory issue,10:11:00,12:06:00,12:46:00
2023-06-09,SUP012,664668,888826,2330,0,Accepted,,13:26:00,15:05:00,15:50:00
2024-10-13,SUP016,440083,466956,398,0,Accepted,,12:11:00,14:38:00,15:11:00
2023-09-21,SUP018,351483,741030,837,0,Accepted,,10:32:00,12:07:00,12:47:00
2024-07-25,SUP065,356093,656432,1326,0,Accepted,,10:48:00,12:49:00,13:25:00
2022-10-20,SUP051,124175,897131,1871,0,Accepted,,11:07:00,12:19:00,12:56:00
2023-08-27,SUP051,603533,963990,2438,0,Accepted,,10:22:00,11:54:00,12:12:00
2022-11-20,SUP092,733908,922686,1226,0,Accepted,,13:43:00,15:46:00,16:20:00
2022-03-07,SUP087,354701,839742,1908,0,Accepted,,11:55:00,13:37:00,13:48:00
2024-07-10,SUP076,202246,568882,2134,0,Accepted,,13:42:00,15:47:00,16:02:00
2022-01-07,SUP023,202932,169336,193,0,Accepted,,14:14:00,16:43:00,17:12:00
2024-11-25,SUP006,181779,478486,666,0,Accepted,,14:17:00,15:27:00,15:53:00
2023-01-11,SUP077,389266,839940,796,0,Accepted,,12:30:00,14:37:00,15:06:00
2024-10-30,SUP097,310583,332104,1364,0,Accepted,,09:31:00,12:12:00,12:22:00
2022-04-11,SUP091,423097,224102,2358,0,Accepted,,14:35:00,16:07:00,16:24:00
2022-04-02,SUP070,684926,980008,1848,0,Accepted,,14:26:00,17:13:00,17:26:00
2023-05-13,SUP062,560126,636168,1544,0,Accepted,,14:37:00,15:37:00,16:08:00
2024-03-02,SUP029,581184,247116,212,0,Accepted,,12:28:00,15:10:00,15:28:00
2023-03-02,SUP074,553862,465843,552,0,Accepted,,12:34:00,13:39:00,13:54:00
2024-12-16,SUP093,657436,497229,718,0,Accepted,,12:45:00,15:41:00,16:20:00
2022-04-11,SUP034,830224,352569,670,0,Accepted,,12:10:00,14:01:00,14:43:00
2023-10-07,SUP048,985714,720125,891,0,Accepted,,14:31:00,15:58:00,16:42:00
2022-11-22,SUP053,949567,612527,630,0,Accepted,,09:00:00,11:05:00,11:49:00
2022-04-06,SUP048,292762,266687,1023,0,Accepted,,10:50:00,12:40:00,13:17:00
2023-11-23,SUP067,229424,994214,857,0,Accepted,,14:14:00,15:15:00,15:26:00
2023-09-28,SUP017,913637,173215,1970,0,Accepted,,14:48:00,16:27:00,16:43:00
2024-09-04,SUP024,703423,782568,2139,0,Accepted,,12:35:00,15:31:00,15:49:00
2024-07-14,SUP058,717546,197941,1881,65,Rejected,Quality Issue,09:27:00,10:34:00,10:51:00
2022-03-22,SUP092,952033,200959,1918,0,Accepted,,14:39:00,16:37:00,17:12:00
2023-04-10,SUP096,391920,431346,173,0,Accepted,,12:32:00,13:45:00,14:15:00
2022-12-22,SUP054,220022,398671,1941,0,Accepted,,14:13:00,17:03:00,17:13:00
2023-03-05,SUP057,953454,294869,1036,0,Accepted,,09:37:00,11:19:00,12:00:00
2022-08-28,SUP025,564168,982035,1239,25,Rejected,Quality Issue,11:41:00,14:38:00,15:03:00
2024-06-13,SUP034,340359,317344,697,0,Accepted,,12:19:00,13:36:00,13:49:00
2024-05-20,SUP037,747991,205923,388,0,Accepted,,11:40:00,12:57:00,13:26:00
2023-04-02,SUP081,105345,475851,1908,0,Accepted,,10:37:00,13:22:00,13:55:00
2024-05-27,SUP002,952033,200959,1776,0,Accepted,,11:44:00,13:54:00,14:05:00
2022-08-09,SUP075,644418,810523,270,0,Accepted,,11:24:00,13:02:00,13:22:00
2024-07-16,SUP024,470326,949310,1090,0,Accepted,,14:49:00,16:08:00,16:42:00
2022-11-24,SUP025,610300,154183,890,0,Accepted,,11:49:00,14:12:00,14:55:00
2022-11-10,SUP046,665442,173408,627,0,Accepted,,12:53:00,14:39:00,15:10:00
2023-08-19,SUP070,722652,833412,2107,0,Accepted,,10:56:00,12:43:00,13:09:00
2022-11-24,SUP085,416856,115068,1352,0,Accepted,,13:06:00,14:31:00,14:48:00
2024-05-25,SUP056,357546,660596,321,0,Accepted,,12:23:00,14:34:00,15:12:00
2024-10-24,SUP095,515106,975738,2215,96,Rejected,Regulatory issue,10:41:00,12:37:00,13:03:00
2022-06-26,SUP034,984261,825851,904,0,Accepted,,09:14:00,10:31:00,10:51:00
2024-05-20,SUP009,364766,290750,1286,0,Accepted,,14:07:00,16:31:00,16:47:00
2024-08-14,SUP001,392579,172323,1528,0,Accepted,,12:18:00,13:29:00,13:52:00
2023-01-17,SUP094,126775,596104,1385,0,Accepted,,10:32:00,12:19:00,12:34:00
2024-02-01,SUP040,571135,211512,1557,40,Rejected,Quality Issue,13:42:00,14:56:00,15:18:00
2024-10-31,SUP003,563743,724497,2017,0,Accepted,,11:22:00,13:15:00,13:40:00
2023-09-04,SUP040,275213,190144,2447,0,Accepted,,09:29:00,11:42:00,12:04:00
2023-10-10,SUP012,491280,890138,2376,0,Accepted,,13:37:00,15:28:00,15:57:00
2023-03-09,SUP099,424330,353555,235,0,Accepted,,12:35:00,15:10:00,15:28:00
2022-09-22,SUP072,352443,218792,1126,0,Accepted,,14:25:00,16:33:00,16:46:00
2023-09-30,SUP051,613112,841129,1323,0,Accepted,,10:46:00,12:27:00,13:01:00
2023-03-31,SUP044,324967,247192,1510,0,Accepted,,12:50:00,15:45:00,16:12:00
2023-12-21,SUP061,693772,574628,889,0,Accepted,,12:57:00,14:03:00,14:20:00
2022-08-08,SUP031,124175,897131,526,0,Accepted,,13:16:00,16:00:00,16:21:00
