outbound_date,order_id,customer_id,product_id,ordered_qty,picked_qty,pick_sheet_issued_time,pick_completed_time,vehicle_no,loading_completed_time
2022-04-19,ORD19208,CUST039,167680,123,123,22:30:00,23:20:00,805995,23:45:00
2023-02-23,ORD19209,CUST056,200202,400,400,21:46:00,22:40:00,842083,23:20:00
2022-06-23,ORD19210,CUST092,448995,842,842,23:24:00,00:31:00,975958,01:05:00
2023-07-22,ORD19211,CUST001,987255,327,327,21:29:00,22:11:00,761087,22:44:00
2024-02-25,ORD19212,CUST074,599808,432,432,21:42:00,22:31:00,927199,22:51:00
2022-07-14,ORD19213,CUST052,849391,124,124,23:37:00,00:40:00,965360,01:07:00
2023-03-02,ORD19214,CUST035,738584,910,910,22:40:00,00:07:00,610841,00:38:00
2024-02-25,ORD19215,CUST058,135686,997,997,23:02:00,00:26:00,684492,00:56:00
2023-02-18,ORD19216,CUST027,351753,836,836,23:43:00,00:48:00,725173,01:09:00
2023-04-28,ORD19217,CUST068,675162,601,601,21:59:00,23:25:00,669128,00:02:00
2023-09-13,ORD19218,CUST048,211702,516,516,23:01:00,23:45:00,610841,00:22:00
2023-04-24,ORD19219,CUST030,488682,742,742,22:45:00,23:24:00,805995,23:57:00
2022-09-20,ORD19220,CUST040,226389,869,869,21:50:00,22:36:00,975958,23:07:00
2023-03-20,ORD19221,CUST090,808848,148,148,22:13:00,23:27:00,761087,23:51:00
2023-04-15,ORD19222,CUST071,935509,958,958,22:16:00,23:05:00,834169,23:42:00
2023-05-30,ORD19223,CUST035,703661,207,207,22:47:00,23:34:00,498289,00:09:00
2023-10-08,ORD19224,CUST034,643572,772,732,23:35:00,00:40:00,385905,01:19:00
2022-10-13,ORD19225,CUST035,603537,262,262,23:11:00,23:59:00,965360,00:27:00
2023-03-14,ORD19226,CUST089,702065,75,75,23:25:00,00:01:00,257344,00:23:00
2022-02-07,ORD19227,CUST069,347756,688,688,22:21:00,23:44:00,417866,00:20:00
2022-07-16,ORD19228,CUST012,567970,368,368,21:05:00,21:38:00,679149,22:14:00
2022-01-24,ORD19229,CUST039,110895,487,487,23:27:00,00:10:00,834169,00:48:00
2023-03-15,ORD19230,CUST039,231289,656,656,22:27:00,23:14:00,257344,23:45:00
2022-05-29,ORD19231,CUST088,561191,756,756,22:36:00,23:13:00,684492,23:50:00
2023-11-26,ORD19232,CUST092,318200,983,983,23:57:00,00:38:00,147795,01:18:00
2022-08-31,ORD19233,CUST083,957379,954,954,22:50:00,00:15:00,679149,00:46:00
2023-09-03,ORD19234,CUST003,399703,557,557,21:24:00,21:58:00,603843,22:35:00
2022-03-25,ORD19235,CUST048,220084,752,752,21:11:00,21:43:00,730082,22:09:00
2022-08-16,ORD19236,CUST041,732913,296,296,22:14:00,23:03:00,610841,23:41:00
2023-07-11,ORD19237,CUST058,938845,845,845,21:20:00,22:07:00,969104,22:44:00
2022-01-26,ORD19238,CUST028,845459,381,381,22:05:00,23:27:00,104015,23:55:00
2024-10-06,ORD19239,CUST023,686853,957,957,23:21:00,00:20:00,376342,00:56:00
2022-12-13,ORD19240,CUST049,700041,765,765,22:22:00,23:10:00,793668,23:33:00
2022-12-19,ORD19241,CUST061,167212,625,625,22:57:00,00:10:00,834169,00:30:00
2022-01-29,ORD19242,CUST071,857773,269,269,23:51:00,01:13:00,915260,01:49:00
2024-06-03,ORD19243,CUST042,688849,126,126,22:54:00,23:50:00,679149,00:24:00
2023-10-26,ORD19244,CUST011,334124,645,645,22:27:00,23:34:00,927199,00:07:00
2022-07-15,ORD19245,CUST067,101021,188,188,22:39:00,23:50:00,104015,00:22:00
2023-09-04,ORD19246,CUST052,656716,234,234,22:44:00,23:58:00,679149,00:33:00
2023-11-21,ORD19247,CUST043,788570,733,733,21:46:00,22:47:00,603843,23:15:00
2022-12-06,ORD19248,CUST072,220084,184,184,23:09:00,00:17:00,104015,00:42:00
2024-08-15,ORD19249,CUST063,946171,75,75,22:42:00,23:46:00,610841,00:19:00
2022-04-09,ORD19250,CUST022,785307,528,528,21:45:00,22:32:00,271604,23:12:00
2023-02-24,ORD19251,CUST006,419903,12,12,23:00:00,23:43:00,684492,00:22:00
2024-11-29,ORD19252,CUST088,542654,647,647,23:29:00,00:40:00,603843,01:06:00
2023-03-28,ORD19253,CUST074,664308,921,921,22:11:00,22:41:00,755796,23:16:00
2022-06-28,ORD19254,CUST075,574159,895,895,22:53:00,23:53:00,834169,00:32:00
2022-01-06,ORD19255,CUST081,551571,644,128,22:47:00,23:42:00,133960,00:17:00
2023-10-29,ORD19256,CUST036,398671,994,994,23:01:00,23:33:00,133960,23:59:00
2024-07-22,ORD19257,CUST073,544720,273,273,21:59:00,22:40:00,761087,23:09:00
2024-10-01,ORD19258,CUST040,975445,135,135,23:16:00,00:13:00,805995,00:46:00
2022-11-11,ORD19259,CUST092,870859,502,502,23:42:00,01:02:00,747240,01:22:00
2022-08-07,ORD19260,CUST012,267562,795,795,21:49:00,22:48:00,747240,23:18:00
2024-05-06,ORD19261,CUST027,984936,179,179,22:26:00,23:25:00,730082,23:57:00
2024-11-11,ORD19262,CUST098,566472,826,826,23:36:00,00:28:00,491934,00:55:00
2023-09-19,ORD19263,CUST003,897417,399,399,23:18:00,00:24:00,669128,00:48:00
2022-09-12,ORD19264,CUST042,465746,929,929,23:26:00,23:57:00,755796,00:33:00
2022-06-22,ORD19265,CUST088,662233,630,630,21:46:00,22:37:00,376342,23:02:00
2024-12-25,ORD19266,CUST046,478486,155,155,22:48:00,23:35:00,969104,00:06:00
2022-11-19,ORD19267,CUST015,610235,672,672,23:00:00,23:44:00,133960,00:15:00
2023-06-04,ORD19268,CUST086,675148,806,806,23:16:00,00:05:00,639369,00:27:00
2022-11-27,ORD19269,CUST014,372529,894,894,21:19:00,22:36:00,761087,22:56:00
2023-03-11,ORD19270,CUST048,891288,939,939,23:44:00,00:37:00,965360,00:57:00
2022-07-26,ORD19271,CUST092,847938,859,859,21:00:00,22:02:00,747240,22:39:00
2024-12-12,ORD19272,CUST014,454184,414,414,22:09:00,23:15:00,842083,23:54:00
2022-06-16,ORD19273,CUST097,650911,51,51,23:45:00,01:14:00,133960,01:40:00
2024-11-26,ORD19274,CUST059,322995,376,376,22:01:00,22:42:00,975958,23:16:00
2024-06-29,ORD19275,CUST021,365218,966,966,22:00:00,23:06:00,975958,23:27:00
2024-05-15,ORD19276,CUST066,980008,569,569,21:46:00,22:23:00,639369,22:55:00
2023-07-20,ORD19277,CUST072,297531,447,447,22:37:00,23:44:00,842083,00:07:00
2024-05-04,ORD19278,CUST038,270174,921,921,21:07:00,21:53:00,969104,22:26:00
2024-08-22,ORD19279,CUST067,432548,695,695,21:05:00,22:01:00,284331,22:38:00
2022-03-19,ORD19280,CUST042,893365,735,735,22:38:00,23:23:00,679149,23:55:00
2023-08-16,ORD19281,CUST076,880654,75,75,22:11:00,22:49:00,755796,23:20:00
2023-07-01,ORD19282,CUST050,218792,927,927,23:55:00,00:57:00,793668,01:35:00
2022-10-21,ORD19283,CUST085,657804,164,164,22:02:00,22:45:00,833447,23:07:00
2022-01-16,ORD19284,CUST003,885847,368,368,21:41:00,22:12:00,834169,22:32:00
2024-03-08,ORD19285,CUST010,664720,710,710,21:23:00,22:18:00,133960,22:44:00
2023-12-05,ORD19286,CUST063,812169,495,495,21:36:00,22:28:00,793668,22:57:00
2022-07-03,ORD19287,CUST068,865925,304,304,23:51:00,00:34:00,747240,01:08:00
2024-12-26,ORD19288,CUST074,938845,192,192,22:04:00,23:32:00,603843,23:54:00
2024-03-19,ORD19289,CUST048,604662,138,138,23:19:00,23:52:00,725173,00:14:00
2023-10-10,ORD19290,CUST042,215336,288,288,23:27:00,23:57:00,639369,00:27:00
2024-01-19,ORD19291,CUST090,660596,168,168,21:34:00,22:46:00,842083,23:25:00
2024-09-13,ORD19292,CUST045,197637,666,666,23:26:00,00:30:00,610841,00:54:00
2022-02-12,ORD19293,CUST023,112302,262,262,23:58:00,00:51:00,965360,01:15:00
2024-11-07,ORD19294,CUST002,472716,995,995,21:15:00,22:01:00,284331,22:36:00
2023-02-11,ORD19295,CUST020,234470,102,102,21:30:00,22:11:00,498289,22:42:00
2023-09-22,ORD19296,CUST033,938009,249,249,23:32:00,00:13:00,793668,00:48:00
2024-12-09,ORD19297,CUST072,552123,101,101,23:20:00,00:22:00,124266,01:02:00
2022-05-30,ORD19298,CUST046,807634,966,966,22:11:00,23:33:00,852208,23:56:00
2024-05-31,ORD19299,CUST061,108612,855,855,23:21:00,23:52:00,761087,00:29:00
2022-06-03,ORD19300,CUST083,766627,728,226,23:27:00,00:10:00,417866,00:46:00
2024-10-07,ORD19301,CUST011,551699,542,542,22:28:00,23:47:00,202921,00:23:00
2022-12-29,ORD19302,CUST037,494215,757,757,23:25:00,00:29:00,975958,01:02:00
2022-01-01,ORD19303,CUST072,969212,628,628,23:46:00,00:56:00,740803,01:21:00
2024-07-01,ORD19304,CUST001,519699,767,767,22:03:00,22:57:00,975958,23:20:00
2024-08-04,ORD19305,CUST009,636168,753,753,22:28:00,23:04:00,639369,23:42:00
2024-11-03,ORD19306,CUST016,573881,577,577,23:40:00,00:57:00,639369,01:29:00
2022-05-22,ORD19307,CUST076,379309,543,543,21:09:00,22:15:00,563945,22:53:00
2022-04-21,ORD19308,CUST018,480766,317,317,22:06:00,22:54:00,332153,23:17:00
2024-05-16,ORD19309,CUST074,984115,285,285,22:05:00,23:27:00,761087,00:02:00
2023-06-27,ORD19310,CUST050,839940,856,856,22:00:00,23:12:00,725173,23:34:00
2022-04-06,ORD19311,CUST022,247116,170,170,21:26:00,22:26:00,833447,22:58:00
2024-03-29,ORD19312,CUST023,261489,779,779,23:31:00,00:21:00,927199,00:57:00
2024-03-26,ORD19313,CUST071,183457,618,618,22:37:00,23:54:00,747240,00:34:00
2023-12-05,ORD19314,CUST045,133805,304,304,23:28:00,00:34:00,834169,01:05:00
2022-11-18,ORD19315,CUST038,319881,919,919,22:06:00,23:22:00,257344,23:53:00
2024-09-03,ORD19316,CUST050,539633,219,219,23:13:00,00:21:00,417866,00:44:00
2024-06-20,ORD19317,CUST031,263922,873,873,21:30:00,22:51:00,805995,23:28:00
2022-05-25,ORD19318,CUST065,472851,553,553,23:23:00,00:49:00,417866,01:26:00
2023-04-03,ORD19319,CUST044,535525,328,328,21:00:00,22:02:00,761087,22:31:00
2022-02-12,ORD19320,CUST019,812169,522,522,23:29:00,00:41:00,376747,01:18:00
2023-05-19,ORD19321,CUST082,973506,306,306,23:47:00,01:04:00,805995,01:31:00
2023-05-09,ORD19322,CUST032,573881,482,482,21:18:00,22:29:00,761087,23:07:00
2024-05-15,ORD19323,CUST068,490601,33,33,23:28:00,00:58:00,755796,01:25:00
2023-09-23,ORD19324,CUST081,918625,537,537,22:11:00,23:07:00,104015,23:34:00
2023-04-15,ORD19325,CUST067,949853,341,341,23:25:00,00:39:00,376747,01:00:00
2024-02-01,ORD19326,CUST091,862288,968,968,21:40:00,22:29:00,833447,23:08:00
2023-07-07,ORD19327,CUST061,679246,530,530,21:56:00,22:49:00,257344,23:27:00
2022-06-10,ORD19328,CUST083,862288,384,384,23:24:00,00:32:00,376342,01:07:00
2024-12-20,ORD19329,CUST013,260405,25,25,23:04:00,00:05:00,376342,00:44:00
2022-01-18,ORD19330,CUST026,154741,992,992,21:27:00,22:48:00,927199,23:13:00
2024-05-08,ORD19331,CUST005,454184,372,372,22:00:00,23:21:00,385905,23:43:00
2024-03-03,ORD19332,CUST012,190312,659,659,23:10:00,00:27:00,639369,01:02:00
2023-07-11,ORD19333,CUST019,597052,802,802,21:12:00,22:29:00,284331,23:03:00
2024-09-13,ORD19334,CUST082,169336,242,242,21:05:00,22:27:00,965360,23:04:00
2024-09-09,ORD19335,CUST036,147007,699,699,21:20:00,22:37:00,610841,23:16:00
2023-09-11,ORD19336,CUST015,197637,620,620,21:17:00,22:41:00,271604,23:15:00
2024-11-01,ORD19337,CUST085,603257,414,414,22:43:00,23:21:00,842083,00:00:00
2023-09-06,ORD19338,CUST051,186200,952,952,23:26:00,00:49:00,725173,01:18:00
2023-09-15,ORD19339,CUST071,598199,28,28,23:35:00,00:29:00,793668,01:00:00
2023-08-27,ORD19340,CUST088,476035,563,563,23:29:00,00:54:00,834169,01:26:00
2022-08-16,ORD19341,CUST092,859028,226,226,22:44:00,23:37:00,755796,00:00:00
2024-07-19,ORD19342,CUST063,353555,196,196,21:28:00,22:38:00,147795,23:12:00
2022-04-11,ORD19343,CUST057,100820,906,906,23:30:00,00:17:00,842083,00:43:00
2024-05-13,ORD19344,CUST042,778154,610,610,23:46:00,00:34:00,725173,01:03:00
2023-03-21,ORD19345,CUST079,202337,174,174,23:06:00,23:41:00,761087,00:18:00
2024-03-12,ORD19346,CUST090,543372,873,873,21:15:00,22:28:00,147795,23:03:00
2023-11-10,ORD19347,CUST030,992558,692,692,21:09:00,22:15:00,603843,22:53:00
2022-08-18,ORD19348,CUST096,490915,730,730,21:07:00,21:48:00,761087,22:27:00
2023-06-14,ORD19349,CUST057,739096,337,337,22:48:00,23:54:00,684492,00:33:00
2024-03-12,ORD19350,CUST043,540579,282,282,23:50:00,00:44:00,965360,01:09:00
2022-09-09,ORD19351,CUST021,211702,377,377,21:38:00,22:35:00,834169,23:15:00
2023-01-23,ORD19352,CUST048,409626,253,253,23:04:00,23:52:00,679149,00:26:00
2024-07-10,ORD19353,CUST072,207196,690,690,22:44:00,00:10:00,491934,00:30:00
2024-11-17,ORD19354,CUST017,912583,627,627,23:32:00,00:08:00,669128,00:28:00
2023-04-19,ORD19355,CUST098,469834,96,96,22:06:00,22:56:00,603843,23:21:00
2023-01-24,ORD19356,CUST041,193500,536,536,21:44:00,23:12:00,385905,23:47:00
2022-12-24,ORD19357,CUST039,224061,908,908,21:07:00,22:26:00,284331,23:04:00
2023-10-25,ORD19358,CUST093,596220,638,638,22:52:00,23:29:00,417866,23:52:00
2022-04-27,ORD19359,CUST055,483381,844,844,23:08:00,00:29:00,975958,00:59:00
2024-05-19,ORD19360,CUST014,172323,824,824,23:00:00,00:18:00,755796,00:52:00
2022-03-23,ORD19361,CUST093,862288,356,356,22:20:00,23:32:00,684492,23:55:00
2024-11-24,ORD19362,CUST078,162930,632,632,23:48:00,00:41:00,805995,01:04:00
2022-03-24,ORD19363,CUST062,336238,739,739,21:22:00,22:05:00,679149,22:32:00
2022-10-19,ORD19364,CUST057,494215,932,932,23:36:00,00:56:00,639369,01:17:00
2024-05-12,ORD19365,CUST033,537991,654,654,22:01:00,22:52:00,271604,23:22:00
2022-11-20,ORD19366,CUST037,917415,966,966,23:36:00,00:14:00,747240,00:49:00
2022-09-25,ORD19367,CUST045,543372,335,335,21:48:00,22:25:00,793668,22:48:00
2022-12-10,ORD19368,CUST049,791403,24,16,23:22:00,00:19:00,376342,00:43:00
2024-11-04,ORD19369,CUST097,889133,450,450,23:21:00,00:17:00,833447,00:52:00
2022-06-04,ORD19370,CUST087,140557,248,248,23:38:00,00:40:00,133960,01:14:00
2022-02-06,ORD19371,CUST074,563669,396,396,22:05:00,23:28:00,679149,00:06:00
2024-05-10,ORD19372,CUST067,714543,871,871,23:43:00,00:46:00,834169,01:19:00
2023-12-17,ORD19373,CUST059,683414,320,320,21:32:00,22:51:00,417866,23:25:00
2023-12-14,ORD19374,CUST021,918625,282,282,21:18:00,22:07:00,975958,22:43:00
2023-11-23,ORD19375,CUST012,877922,816,816,22:56:00,23:41:00,459040,00:04:00
2023-11-17,ORD19376,CUST033,161268,185,149,21:13:00,22:15:00,459040,22:46:00
2022-05-02,ORD19377,CUST085,894302,159,159,21:45:00,22:33:00,332153,23:00:00
2022-04-27,ORD19378,CUST056,807978,863,863,22:04:00,23:01:00,684492,23:34:00
2024-11-08,ORD19379,CUST094,188885,562,562,21:18:00,21:48:00,257344,22:10:00
2024-06-19,ORD19380,CUST014,841129,748,748,21:01:00,22:05:00,104015,22:35:00
2022-10-17,ORD19381,CUST038,797620,472,472,21:12:00,22:33:00,332153,23:08:00
2022-10-20,ORD19382,CUST022,752850,40,40,23:01:00,23:58:00,491934,00:20:00
2023-04-05,ORD19383,CUST040,799601,789,789,22:13:00,22:52:00,332153,23:26:00
2024-05-02,ORD19384,CUST022,695171,492,492,23:52:00,01:11:00,376342,01:42:00
2022-05-29,ORD19385,CUST099,766632,118,118,21:29:00,22:38:00,376342,23:05:00
2023-01-01,ORD19386,CUST015,112721,33,33,22:02:00,22:34:00,965360,23:14:00
2024-03-21,ORD19387,CUST088,336238,776,776,22:53:00,00:17:00,761087,00:51:00
2022-04-15,ORD19388,CUST067,820291,725,725,23:07:00,23:56:00,740803,00:27:00
2022-03-31,ORD19389,CUST049,359759,823,823,23:53:00,00:45:00,376342,01:24:00
2024-12-27,ORD19390,CUST061,413053,362,362,22:40:00,00:03:00,833447,00:23:00
2024-06-25,ORD19391,CUST008,767154,64,64,22:23:00,23:02:00,747240,23:27:00
2024-04-29,ORD19392,CUST063,519835,204,204,22:21:00,23:30:00,684492,00:07:00
2024-04-28,ORD19393,CUST055,596864,776,776,21:43:00,22:35:00,147795,23:01:00
2023-12-17,ORD19394,CUST038,597052,578,578,23:43:00,00:17:00,417866,00:42:00
2022-03-03,ORD19395,CUST094,931448,413,413,22:40:00,23:22:00,376747,23:43:00
2022-07-11,ORD19396,CUST045,456962,621,621,23:53:00,01:12:00,740803,01:37:00
2022-03-08,ORD19397,CUST079,282826,775,775,22:17:00,23:09:00,927199,23:48:00
2024-02-28,ORD19398,CUST017,946470,959,959,23:27:00,00:40:00,124266,01:11:00
2024-05-28,ORD19399,CUST054,787587,888,888,21:56:00,23:14:00,669128,23:44:00
2023-12-24,ORD19400,CUST056,764263,21,12,22:50:00,23:58:00,969104,00:18:00
2023-02-09,ORD19401,CUST048,288681,272,272,23:24:00,23:54:00,284331,00:21:00
2022-07-17,ORD19402,CUST018,791403,507,308,23:24:00,00:27:00,385905,01:01:00
2023-09-27,ORD19403,CUST024,576932,998,998,22:31:00,23:08:00,761087,23:36:00
2022-09-24,ORD19404,CUST027,778154,13,13,21:09:00,22:05:00,969104,22:25:00
2022-02-11,ORD19405,CUST009,248610,748,748,21:44:00,23:13:00,761087,23:46:00
2023-11-09,ORD19406,CUST013,434750,321,321,23:44:00,01:13:00,459040,01:36:00
2024-07-23,ORD19407,CUST095,431346,980,980,23:25:00,00:09:00,639369,00:45:00
2023-04-30,ORD19408,CUST005,903363,653,653,23:25:00,00:40:00,332153,01:16:00
2022-09-07,ORD19409,CUST008,778154,324,324,22:41:00,23:18:00,332153,23:58:00
2024-09-25,ORD19410,CUST003,120686,75,75,21:24:00,21:56:00,147795,22:26:00
2024-04-06,ORD19411,CUST041,586634,12,12,23:04:00,00:08:00,965360,00:33:00
2024-01-20,ORD19412,CUST064,934703,181,181,21:50:00,22:50:00,969104,23:19:00
2022-05-18,ORD19413,CUST064,808848,896,896,22:15:00,23:27:00,376342,23:59:00
2022-04-10,ORD19414,CUST009,852005,573,573,23:01:00,00:23:00,104015,01:01:00
2022-06-23,ORD19415,CUST023,519162,369,369,21:07:00,21:48:00,975958,22:19:00
2024-06-06,ORD19416,CUST053,470428,929,929,22:34:00,23:09:00,915260,23:36:00
2023-09-29,ORD19417,CUST080,765525,674,674,21:28:00,22:47:00,965360,23:26:00
2023-08-30,ORD19418,CUST031,835091,251,251,21:53:00,22:51:00,965360,23:22:00
2022-08-29,ORD19419,CUST027,312701,393,393,21:17:00,21:54:00,498289,22:19:00
2023-02-03,ORD19420,CUST095,580640,715,715,21:56:00,22:41:00,498289,23:16:00
2023-03-05,ORD19421,CUST009,779270,64,64,22:32:00,23:42:00,852208,00:17:00
2023-07-02,ORD19422,CUST090,737329,608,608,22:47:00,00:07:00,498289,00:30:00
2022-09-29,ORD19423,CUST012,321141,665,665,22:16:00,23:38:00,969104,00:07:00
2024-03-18,ORD19424,CUST064,545852,76,76,23:41:00,01:03:00,684492,01:35:00
2022-08-21,ORD19425,CUST054,447400,937,937,23:29:00,00:10:00,498289,00:30:00
2024-09-13,ORD19426,CUST065,214869,908,908,21:39:00,22:16:00,747240,22:53:00
2022-12-27,ORD19427,CUST067,160969,819,819,21:41:00,23:01:00,376747,23:40:00
2024-02-29,ORD19428,CUST035,205923,50,50,23:58:00,00:30:00,385905,00:57:00
2024-08-17,ORD19429,CUST061,332104,233,233,22:13:00,23:05:00,603843,23:37:00
2024-08-06,ORD19430,CUST070,480345,65,65,22:04:00,23:04:00,927199,23:44:00
2024-11-06,ORD19431,CUST072,379309,740,740,22:29:00,23:37:00,842083,00:05:00
2023-08-29,ORD19432,CUST002,452776,573,573,21:28:00,22:44:00,147795,23:04:00
2023-09-28,ORD19433,CUST038,197941,311,311,23:57:00,01:10:00,975958,01:41:00
2024-02-26,ORD19434,CUST045,337705,428,428,21:39:00,22:41:00,104015,23:06:00
2024-11-03,ORD19435,CUST040,210772,977,977,21:35:00,22:10:00,679149,22:32:00
2024-03-24,ORD19436,CUST010,992558,886,886,23:26:00,00:49:00,603843,01:26:00
2022-04-28,ORD19437,CUST099,981926,611,611,22:27:00,23:05:00,793668,23:39:00
2023-05-18,ORD19438,CUST008,864680,923,923,21:41:00,22:29:00,755796,22:52:00
2022-06-30,ORD19439,CUST031,862288,417,417,21:42:00,23:05:00,385905,23:38:00
2023-05-08,ORD19440,CUST004,197637,307,307,21:51:00,23:01:00,927199,23:28:00
2023-08-30,ORD19441,CUST090,758773,972,972,23:38:00,00:52:00,603843,01:19:00
2024-01-30,ORD19442,CUST056,422640,498,498,23:50:00,01:16:00,969104,01:39:00
2024-10-11,ORD19443,CUST071,490601,83,83,21:59:00,23:15:00,927199,23:36:00
2024-11-12,ORD19444,CUST074,793580,163,163,22:01:00,23:03:00,385905,23:35:00
2022-01-13,ORD19445,CUST058,786296,190,190,21:34:00,22:12:00,124266,22:45:00
2023-07-04,ORD19446,CUST003,814300,757,757,22:45:00,00:10:00,376747,00:42:00
2024-10-13,ORD19447,CUST010,405382,459,459,21:25:00,22:08:00,969104,22:32:00
2022-05-26,ORD19448,CUST058,241688,333,333,22:56:00,23:32:00,730082,23:56:00
2023-09-14,ORD19449,CUST004,398671,503,131,22:42:00,23:45:00,842083,00:13:00
2024-05-15,ORD19450,CUST021,825851,605,605,22:43:00,23:16:00,376747,23:51:00
2022-04-13,ORD19451,CUST082,918625,358,358,21:25:00,22:48:00,491934,23:08:00
2024-02-12,ORD19452,CUST018,596220,881,881,23:18:00,23:50:00,965360,00:21:00
2024-06-22,ORD19453,CUST029,395238,496,496,23:21:00,00:03:00,747240,00:36:00
2022-09-27,ORD19454,CUST046,583015,623,623,22:54:00,23:54:00,202921,00:28:00
2024-04-19,ORD19455,CUST054,295711,524,524,21:22:00,22:18:00,603843,22:51:00
2022-12-20,ORD19456,CUST045,868688,169,169,23:13:00,23:50:00,969104,00:30:00
2024-10-24,ORD19457,CUST061,574628,344,344,21:28:00,22:19:00,610841,22:52:00
2024-03-21,ORD19458,CUST037,186766,939,939,21:45:00,22:47:00,679149,23:21:00
2023-05-19,ORD19459,CUST062,861337,96,96,22:12:00,22:48:00,603843,23:18:00
2024-12-26,ORD19460,CUST000,542632,41,41,22:18:00,23:48:00,603843,00:09:00
2023-04-07,ORD19461,CUST058,855655,133,133,23:23:00,23:58:00,965360,00:29:00
2023-04-10,ORD19462,CUST040,760151,426,426,23:56:00,01:01:00,639369,01:37:00
2024-11-07,ORD19463,CUST090,480766,341,341,21:34:00,22:40:00,147795,23:14:00
2022-12-08,ORD19464,CUST025,713947,394,394,22:31:00,23:48:00,684492,00:22:00
2023-04-21,ORD19465,CUST053,435709,905,905,23:36:00,00:19:00,498289,00:55:00
2024-01-11,ORD19466,CUST061,694395,554,554,21:12:00,22:42:00,684492,23:07:00
2024-06-08,ORD19467,CUST065,921117,363,363,22:56:00,00:17:00,603843,00:43:00
2023-11-03,ORD19468,CUST042,847938,946,946,21:18:00,22:13:00,603843,22:43:00
2024-02-08,ORD19469,CUST017,755808,780,780,22:09:00,23:15:00,805995,23:47:00
2024-11-05,ORD19470,CUST091,934631,180,180,21:07:00,22:21:00,639369,22:52:00
2022-07-19,ORD19471,CUST015,819930,207,207,21:36:00,22:15:00,563945,22:41:00
2024-05-15,ORD19472,CUST095,108716,876,876,23:42:00,00:32:00,639369,01:03:00
2022-09-22,ORD19473,CUST070,850499,928,928,23:55:00,01:01:00,747240,01:24:00
2023-10-02,ORD19474,CUST023,671414,939,939,23:33:00,00:03:00,927199,00:43:00
2024-06-09,ORD19475,CUST064,563669,545,545,21:21:00,22:18:00,915260,22:51:00
2022-01-21,ORD19476,CUST032,448084,480,480,21:56:00,22:43:00,257344,23:20:00
2022-03-10,ORD19477,CUST090,185283,273,273,21:37:00,22:15:00,491934,22:48:00
2024-04-18,ORD19478,CUST065,519499,314,314,21:07:00,21:37:00,491934,22:17:00
2023-06-18,ORD19479,CUST028,567263,390,390,21:43:00,22:42:00,257344,23:03:00
2022-03-10,ORD19480,CUST080,129595,606,606,23:27:00,00:45:00,124266,01:12:00
2024-11-11,ORD19481,CUST027,453351,444,444,21:12:00,21:49:00,842083,22:27:00
2022-05-09,ORD19482,CUST081,116846,265,265,22:53:00,00:04:00,498289,00:26:00
2022-11-08,ORD19483,CUST031,375083,764,764,23:32:00,00:06:00,376747,00:29:00
2023-11-16,ORD19484,CUST076,686853,656,656,21:39:00,22:45:00,684492,23:06:00
2023-03-27,ORD19485,CUST083,301883,692,692,22:51:00,23:37:00,459040,00:07:00
2023-10-26,ORD19486,CUST063,954429,449,449,21:21:00,22:35:00,284331,22:55:00
2024-08-04,ORD19487,CUST017,681468,362,362,23:10:00,23:43:00,147795,00:06:00
2022-01-29,ORD19488,CUST049,551877,116,116,23:26:00,00:26:00,257344,00:52:00
2022-03-13,ORD19489,CUST052,869908,419,419,22:27:00,23:48:00,684492,00:21:00
2024-12-20,ORD19490,CUST065,168986,453,453,22:00:00,23:30:00,257344,00:09:00
2022-11-02,ORD19491,CUST067,585925,765,765,22:17:00,23:30:00,969104,23:58:00
2023-06-07,ORD19492,CUST005,164350,370,370,22:57:00,00:01:00,284331,00:28:00
2024-03-26,ORD19493,CUST093,226389,122,122,22:06:00,23:28:00,376747,00:05:00
2022-07-19,ORD19494,CUST042,619978,233,233,22:41:00,23:18:00,747240,23:53:00
2024-07-31,ORD19495,CUST072,185133,153,124,21:56:00,23:18:00,833447,23:55:00
2024-04-08,ORD19496,CUST015,448594,966,966,21:09:00,21:52:00,755796,22:15:00
2024-12-27,ORD19497,CUST072,663902,295,295,21:59:00,22:49:00,965360,23:18:00
2023-09-22,ORD19498,CUST001,898953,711,711,22:26:00,23:46:00,725173,00:24:00
2023-04-07,ORD19499,CUST026,645351,830,830,23:09:00,00:10:00,834169,00:47:00
2022-03-05,ORD19500,CUST047,871950,305,305,21:03:00,21:38:00,927199,21:58:00
2022-11-02,ORD19501,CUST062,226389,279,279,23:16:00,00:07:00,332153,00:43:00
2022-10-09,ORD19502,CUST000,254496,99,99,21:21:00,22:20:00,965360,22:52:00
2024-02-13,ORD19503,CUST074,873287,706,706,23:28:00,00:17:00,104015,00:43:00
2024-05-31,ORD19504,CUST074,216629,177,177,22:47:00,23:33:00,385905,23:56:00
2023-07-16,ORD19505,CUST082,783660,843,843,23:58:00,01:20:00,202921,01:47:00
2022-05-12,ORD19506,CUST072,551060,693,693,22:10:00,23:02:00,459040,23:32:00
2023-11-15,ORD19507,CUST006,782385,244,244,22:39:00,23:27:00,842083,23:55:00
2023-12-31,ORD19508,CUST083,273364,894,894,22:54:00,00:10:00,563945,00:30:00
2023-11-05,ORD19509,CUST044,120686,634,634,22:21:00,23:21:00,755796,23:41:00
